"D","M_K_v2_hash","P","class_id","class_size","d_multiset","n","p_multiset","panel","tau_den","tau_num"
"49","892bf05757700424d95ba520ad5e6c0800c127c3990fda0ff64480c60a637a94","25","WP09C06384","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","8cbd575b3816ec6eaeb0aacb56258271eaf6a3b5af7d8a97fb488584bf665133","25","WP09C06385","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C06386","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C06387","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C06388","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C06389","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C06390","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C06391","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C06392","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C06393","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","b9ccd689d1401e719f6e1271e1b452410d7527049b6a008a661e331b832705ef","25","WP09C06394","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","bd8ce1eb23c1408e303ca3ede9a6e202586d93fd22c35168804a26fc2f46b011","25","WP09C06395","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","c2176f485cb806b0eaf3f5c39cd0a1b1d26f067f720f3cdf359df43e9595c635","25","WP09C06396","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","cfc9abf650967ae1653756db2646146b788807a8981de1cfccc7d11c96ad3b87","25","WP09C06397","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C06398","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C06399","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C06400","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C06401","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","deec710a27c7ad6b8fbec4c28f482d91a2f5c50db914545bb9d6e87423d17ee7","25","WP09C06402","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e053ee4cb423c8b950921c990a17e662a4e405303b7b181b035c6ac4af4a6748","25","WP09C06403","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C06404","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C06405","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e2653d608a7f28b3d68dd84695bfd5e54a762a45767be47de770330f1881eacb","25","WP09C06406","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C06407","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C06408","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C06409","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C06410","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C06411","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C06412","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","f07f6370e1943a46822602a1c6b29c10c091273dd5b876e4e08107c6348a75db","25","WP09C06413","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C06414","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C06415","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"49","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C06416","1","[3,7,9,13,17]","5","[1,2,4,7,11]","B","125","76"
"51","06d6d0952d76869b3b2e04e6b6a4a8cea9bc7e087c283ae54599f54d4e0f0438","25","WP09C06417","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C06418","2","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","086816f97c5ba3bababddc526d33268c7cd8ebb22dd89a08ce1c4e4e73f77efe","25","WP09C06419","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C06420","2","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C06421","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C06422","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","175ff477388223021860a08d91961c2e1d69487dbdab19f85073066718a2ea95","25","WP09C06423","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","1c07cb3e90301ff36aef833510a1f7d36f1759e3e2e36662fed88a4e5c634fea","25","WP09C06424","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C06425","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C06426","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","25f7639634517ac93415cd652416f8718c7cd951072962c4cbb11d32af1a6796","25","WP09C06427","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C06428","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C06429","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","3987cc0196192a801860f0802d128588bec1ab23dcbb4af71b5a1230ed985974","25","WP09C06430","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","459122230c313e0fbd9951698496a1123a67a711e50caf2c80d0e2fcf40d2d44","25","WP09C06431","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","4975f2f446b32a82da5fa3ef93e667ebc2c3a043ef7aed634ce8ef2799d859c7","25","WP09C06432","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C06433","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C06434","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","597e223f53e5e611a21006e1fd1265379ea6b9fda74d711b5367f81bfc81110e","25","WP09C06435","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","5d00eb220258ecc988ea70c4674eb202089e4d72d198b7ed9ce4fed3fac9f6fa","25","WP09C06436","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","6bd0091bc21dec0605ab707c73bf9f80077b1555300b1d971a47b6d0d0f1fc1d","25","WP09C06437","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C06438","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C06439","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C06440","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","86bfe607c06fe84ff7c30f303e29222407d1be4d30f0b6bc7a19728932de00f0","25","WP09C06441","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","871db718a406c6faba7c49d94d237a96bc06c2f87fb311d664ac90befe047fe2","25","WP09C06442","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C06443","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C06444","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","8cbd575b3816ec6eaeb0aacb56258271eaf6a3b5af7d8a97fb488584bf665133","25","WP09C06445","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C06446","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C06447","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","a2aab69db41d35dfd82e03f34c92295b0185209112e93dca902f0edcf44ffddd","25","WP09C06448","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","a375fbf0ee86cdb49304e459faa55ea28c07d3403ce47a8f5ab51ffecf10cbea","25","WP09C06449","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C06450","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","b1a5e3fae7884948402106a9c1331b5ec0e2979f3ce780919a02cbb7c4009277","25","WP09C06451","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","b2a30eac4a98933b2987f117af029f41e624777149c3b0285a84ad2ebbfa2834","25","WP09C06452","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C06453","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","b9ccd689d1401e719f6e1271e1b452410d7527049b6a008a661e331b832705ef","25","WP09C06454","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","bd8ce1eb23c1408e303ca3ede9a6e202586d93fd22c35168804a26fc2f46b011","25","WP09C06455","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","c2176f485cb806b0eaf3f5c39cd0a1b1d26f067f720f3cdf359df43e9595c635","25","WP09C06456","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","c53c1af862cda2625fc03b96e57c58bcdc04cd17b6195d42347a82bf1bc97402","25","WP09C06457","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","cd462c82d6197cea6734a319f9c9b22460a4671e7e6bef5c00adfcb3978be1e9","25","WP09C06458","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","cfc9abf650967ae1653756db2646146b788807a8981de1cfccc7d11c96ad3b87","25","WP09C06459","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C06460","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","deec710a27c7ad6b8fbec4c28f482d91a2f5c50db914545bb9d6e87423d17ee7","25","WP09C06461","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","e2653d608a7f28b3d68dd84695bfd5e54a762a45767be47de770330f1881eacb","25","WP09C06462","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","e5eed0ddd4c7f1dbff663148d93b184cc69f94e3d64dc17cf97e524f8f73e6c2","25","WP09C06463","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C06464","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C06465","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"51","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C06466","1","[3,7,9,15,17]","5","[1,2,4,7,11]","B","125","74"
"49","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C06467","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C06468","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C06469","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","0d77ed52d11dbfb3f6d6573a0db27da7d9ef26b81bb12ff83896b6a8e81cd9cc","25","WP09C06470","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C06471","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C06472","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","18cc5fd4b6f2fe1bf657f6446039e29d7276f6267b7f797d23c3d2a212595ee5","25","WP09C06473","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","1c07cb3e90301ff36aef833510a1f7d36f1759e3e2e36662fed88a4e5c634fea","25","WP09C06474","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C06475","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C06476","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","25f7639634517ac93415cd652416f8718c7cd951072962c4cbb11d32af1a6796","25","WP09C06477","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C06478","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C06479","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","2c9bb0e95cd73f758293b3ff6689bb0cecec80aaf70ee7f5f771a9f955ea800c","25","WP09C06480","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","2ffa89038791a64887c0adb8d7c403842e7d75773d8fdb314abf06cd4c8666a6","25","WP09C06481","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C06482","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C06483","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C06484","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C06485","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C06486","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C06487","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","56178f7396111c0913c38177125ddd27076c23ce758c758a99bbd0665f5f8e93","25","WP09C06488","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C06489","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","597e223f53e5e611a21006e1fd1265379ea6b9fda74d711b5367f81bfc81110e","25","WP09C06490","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5a463b6b3430efc09f15f4f4e00c59abe2be9eaec52ff2a3d1cbee5b7571337d","25","WP09C06491","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C06492","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C06493","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C06494","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C06495","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","6bd0091bc21dec0605ab707c73bf9f80077b1555300b1d971a47b6d0d0f1fc1d","25","WP09C06496","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C06497","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C06498","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","7132355d1d4b972cc93bda41003e3b820260f59485f66f423c59a5bae64b133d","25","WP09C06499","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","75770e601d43b27a7ed16fab785feaec206bedd6be22cf6e9011677fdbea7ab2","25","WP09C06500","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C06501","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C06502","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C06503","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C06504","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C06505","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","892bf05757700424d95ba520ad5e6c0800c127c3990fda0ff64480c60a637a94","25","WP09C06506","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C06507","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C06508","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C06509","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C06510","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C06511","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C06512","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C06513","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C06514","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C06515","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C06516","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","bd8ce1eb23c1408e303ca3ede9a6e202586d93fd22c35168804a26fc2f46b011","25","WP09C06517","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","c3c132a2f4a42e13a99a4b1f9325721f035326f3bdc921eeca1adeb9d111852c","25","WP09C06518","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d006c416efe346fb55ae1d01db19d1bf35361b395084637fea57a4d009786bc0","25","WP09C06519","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C06520","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C06521","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C06522","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C06523","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C06524","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","dd576e12755402c05c85d1b4679fcebfb22b0effa1a20efee9134c3b7ec5662b","25","WP09C06525","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C06526","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C06527","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e1cad7d50e449bee922f4b21cbe37d11b847a452250a5286f2b15a454025ac6e","25","WP09C06528","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C06529","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C06530","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C06531","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C06532","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C06533","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C06534","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C06535","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f07f6370e1943a46822602a1c6b29c10c091273dd5b876e4e08107c6348a75db","25","WP09C06536","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C06537","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
